AI_number,SW_Permit,County,LF_names,LAT,LONG_,Stage_1_Ra,Closed,Consultant,Deed_Notic,Terminatio,CONSTR_or,Contract_o,Haz_disp,Consulta_1,Address,Name_2,Name3,Permit_Sta,Operator_T,Property_O,BEGIN_DATE,END_DATE,Checked,Used_AC,Perm_AC,Field_Note,SW_Permit_,SW_Permit1,Name_4,Name_5
43627,077-00022,Magoffin,Magoffin County Fiscal Court,37.7098,-83.13241667,49, ,TT, , , ,30E,_, ,"Lark Arnett Hill Right Middle Fork, Fritz, KY",Magoffin County Residential Landfill,Magoffin County Landfill,Blue Dot,Government,Government,81,92,Y, ,23.5,Owned and operated by Magoffin County Fiscal Court., , , , 
35381,077-00011,Magoffin,Millard Hensley High School Dump ,37.81,-83.1568, , , , , , ,S1E7,_, ,"RT 460, Salyersville, KY", , , ,Government,Government,75,75,Y, , ,"Schools, did not find dump. Owned and operated by Millard Hensley Elementary School.", , , , 
35383,077-00014,Magoffin,Salyer Elementary School,37.6777,-83.0371, , , , , , ,S1E7,_, ,"5781 Royalton Road, Salyersville, KY", , , , , ,0,0,Y, , ,"Open field, no visible dump.", , , , 
35384,077-00016,Magoffin,Middle Fork Elementary School Dump ,37.6842,-83.12910833, , , , , , ,S1E7,_, ,"KY 30, Salyersville, KY",Middle Fork Elementary school, , , , ,0,0,Y, , ,"Nothing at location, no local info.", , , , 
35387,077-00018,Magoffin,Prater Borders School,37.8106,-83.01550833, , , , , , ,S1E7,_, ,"2101 Mine Fork Road, Salyersville, KY",Prater Borders Elementary School, , , ,Private,0,0,Y, , ,"Schools, did not find dump. Owned by Hearl Borders.", , , , 
76651,077-00008,Magoffin,Stinson - Bear Branch Hill Dump ,37.6752,-83.0922, , , , , , ,S1E7,_, ,"Williams Fork Road, Logville, KY",Bear Branch - williams Fork Dump, , , , ,0,0,Y, , ,Open dump occuring onsite RCLA referral., , , , 
77874,077-00001,Magoffin,Mine Fork Hill,37.79243056,-83.00699167, , , , , , ,S1E7,_, , , , , ,Private,Government,82,0,Y, , ,"Not found, no local info, abandoned mine site.", , , , 
77877,077-00002,Magoffin,Lark Arnett Hill,37.706,-83.1267, , , , , , ,S1E7,_, , , , , , , ,0,0,Y, , ,"Steep slope, possible former open dump, nothing at location, no local info.", , , , 
77878,077-00003,Magoffin,Royalton City Dump ,37.6679,-83.0163, , , , , , ,S1E7,_, , , , , , , ,0,0,Y, , ,Field and residences. No visible evidence., , , , 
77879,077-00004,Magoffin,Salyersville - Jockey Lot,37.745,-83.0608, , , , , , ,S1E7,_, , ,Salyersville Historic City Dump, , ,Private,Private,64,0,Y, , ,Factory site; operated by Bill Conley; Owned by Bill Conley and Bordens, , , , 
77880,077-00005,Magoffin,Sand Rock,37.7419,-83.0541, , , , , , ,S1E7,_, , ,Sand Rock Historic Dump, , , ,Private,0,0,Y, , ,Open field., , , , 
77881,077-00006,Magoffin,Rock Quarry & River Bank,37.7378,-83.0711, , , , , , ,S1E7,_, , ,Rock Quarry - Licking River Historic Dump, , , , ,0,0,Y, , ,Steep slope and open field; possible former open dump, , , , 
77884,077-00007,Magoffin,Wonnie - Licking River City Dump ,37.7997,-83.1508, , , , , , ,S1E7,_, , ,Wonnie - Licking River Historic City Dump, , , , ,0,0,Y, , ,"Open fiield, possible former open dump.", , , , 
77885,077-00009,Magoffin,Trace Fork Dump ,37.5705,-82.97730556, , , , , , ,S1E7,_, , ,Trace Fork Historic Dump, , , , ,0,0,Y, , ,"No local info, not visited.", , , , 
77886,077-00010,Magoffin,Sublett - Licking River City Dump ,37.6798,-83.0481, , , , , , ,S1E7,_, , ,Sublett - Licking River Historic City Dump, , , , ,0,0,Y, , ,"No waste seen, probable former open dump.", , , , 
77887,077-00012,Magoffin,High School - Grade School Dump ,37.7381,-83.0767, , , , , , ,S1E7,_, , ,Old Maggoffin High & Grade School, , , , ,0,0,Y, , ,"Schools, did not find dump.", , , , 
77888,077-00013,Magoffin,John Arnett Historic Dump,37.5949,-82.9496, , , , , , ,S1E7,_, , , , , , ,Private,82,0,Y, , ,"Cornfield, no visible evidence. Owned by O.J. Arnett", , , , 
77889,077-00015,Magoffin,Ivyton School Dump ,37.7088,-82.9956, , , , , , ,S1E7,_, , ,Ivyton High School Dump, , , , ,0,0,Y, , ,"Nothing at location, no local info.", , , , 
77890,077-00017,Magoffin,Galdia - Licking River Dump ,37.6268,-82.9859, , , , , , ,S1E7,_, , ,Galdia - Licking River Historic City Dump, , , , ,0,0,Y, , ,"No waste seen, probable former open dump.", , , , 
77891,077-00019,Magoffin,Mouth Mason,37.7238,-83.0731, , , , , , ,S1E7,_, , ,Mason Historic City Dump, , , , ,0,0,Y, , ,"Open field, possible former open dump.", , , , 
77892,077-00020,Magoffin,Lakeville Road,37.7196,-83.0718, , , , , , ,S1E7,_, , ,Lakeville Historic City Dump, , , , ,0,0,Y, , ,"Open field, possible former open dump.", , , , 
77893,077-00021,Magoffin,Swampton City Dump ,37.65513889,-83.00788889, , , , , , ,S1E7,_, , ,Swampton Historic City Dump, , , , ,0,0,Y, , ,No visible dump., , , , 
77874,077-00001,Magoffin,Mine Fork Hill Dump,37.79243,-83.0069, , , , , , , , , , , , , ,Private,Government,82,0,Y, , ,"Nothing found at the location, no local info, abandoned mine site. County awarded the franchise for operation  of the landfill to Ronald Puckett Sr. in 1981.", , , , 
77894,078-00002,Marion,City of Campbellsville Dump,37.42797222,-85.25091667,38, ,KENVIRONS, , , ,S1C4,_, , ,Marion County Unknown Historic LF #1, , ,Government, ,66,72,Y,16.83, ,"Inactive after 1972, covered, good local info, PVA map.",109-00020, , , 
43602,078-00003,Marion,Marion County Residential Landfill & Transfer Station,37.56180556,-85.22772222,45,Y,KENVIRONS,Y,Y,CONSTR,30W,GW impacts; site is in groundwater assessment., ,"1110 Fairgrounds Road, Lebanon, KY",Marion County Site - City of Lebanon, ,Blue Dot,Government,Government,46,92,Y,4,9,78.01;.03; and .08 landfills.  City of Lebanon and Marion County operators and owners, , , , 
6120,078-A0001,Marion,Allen Chemical Dump,37.30638889,-85.28827778, , , , , , , , , ,"Millen Hill Road, Raywick, KY", , ,No Record, , ,0,0,Y, , , , , , , 
39166,079-00005,Marshall,Marshall County Garbage & Refuse District Residential Landfill,36.88272222,-88.33330556,58, ,KENVIRONS, , , ,new6,GW impacts, ,"835 Benton-Briensburg Road, Benton, KY",Marshall County Landfill,Marshall County Landfill Compost Facility,Blue Dot,Government,Government,69,92,Y, , ,Mowed and maintained, , , , 
2946,079-00006,Marshall,Kentucky Dam Village,37.0067,-88.29933333,7, ,ATC, , , ,S1W2,_, , ,Ky Dam Village State Resort Park, ,No Record,Government,Government,60,71,Y, , ,100x150 yard, , , , 
74339,079-00002,Marshall,Benton City operation,36.8445,-88.35978056,5, ,ATC, , , ,S1W2,_, ,"W 14th St, Benton, KY",Benton City Dump, ,No Record,Government,Government,0,69,Y,14.3, , , , , , 
51884,079-00001,Marshall,Old Calvert City Dump,37.02572222,-88.33227778,4,Y,ATC, , ,NFA,S1W2,possible acceptance of industrial wastes due to the site's proximity to industrial facilities., ,"KY 1523, Calvert City, KY",Calvert City - 5th Avenue,AW Keeling Dump,No Record,Private,Private,50,72,Y, , ,"Local info, possibly cleaned up, SUPERFUND notcom 17407.", , , , 
2966,079-00003,Marshall,Airco Chemicals & Plastics LF ,,,,Y,,,,,,,,,,,,Private,Leased ,56,80,,,,"Capped, leased from Airco, operated by Air Products and Chemicals Inc. and Airco. ",,,,
39160,079-00007,Marshall,Kenlake State Park,36.7811,-88.1446,3,Y,ATC, , ,NFA,S1W2,_, ,"Old Cherokee Park Road, Benton, KY", , ,No Record,Government,Government,60,71,Y, , ,Steep slope covered by Kudzu ditch 600'x900', , , , 
2919,079-00004,Marshall,BF Goodrich Chemical LF,37.05047222,-88.32391667, , , , , , , , , ,"2468 Industrial Parkway, Calvert City, KY", , , ,Private,Private,0,0,Y, , , , , , , 
2950,079-00008,Marshall,Petrolite,37.04675,-88.34055556, , , , , , , , , ,"1741 Shar Car Road, Calvert City, KY",International Pollution Control (LWD) Landfill,Waste Path Sanitary Landfill LLC, , , ,70,0,Y, , , , , , , 
2915,079-00009,Marshall,Air Products & Chemicals Landfill,37.04388889,-88.35305556, , , , , , , , , ,"412 N Main St, Calvert City, KY",Evonik Corporation, ,active, , ,0,0,Y, , , ,079-00013, , , 
2930,079-00010,Marshall,SKW Alloys Landfill,37.05611111,-88.34805556, , , , , , , , , ,"1542 N Main Street, Calvert City, KY",CC Metals and Alloys, ,active, , ,0,0,Y, , , , , , , 
2939,079-00012,Marshall,ISP Chemicals Residual Landfill,37.04863889,-88.35575, , , , , , , , , ,"455 N Main Street, PO BOX 37, Calvert City, KY", , ,active, , ,0,0,Y, , , , , , , 
39181,079-00022,Marshall,SKW Alloys Landfill,37.05333333,-88.34861111, , , , , , , , , , , , ,active, , ,0,0,Y, , , , , , , 
0,079-A0001,Marshall,Checkmate Truck Bed Covers,36.91781,-88.335914, , , , , , , , , , , , ,no record, , ,0,0,Y, , ,Site ineligible.  Never accepted community waste.  Apparently there is an area where car batteries are buried behind the store. No visible evidence observed during site visit., , , , 
0,079-A0002,Marshall,Benton Site,36.855022,-88.35175, , , , , , , , , , , , ,no record, , ,0,0,Y, , ,Vacant property observed en route to/from another site.  The lot appeared to be mysteriously vacant and P. Blanton said he would inquire about the property with the local judge with whom he is acquainted., , , , 
0,079-A0002,Marshall,14th and Olive Streets Site,36.85502222,-88.35175, , , , , , , , , , ,Benton Site, ,No Record, , ,0,0,Y, , ,Vacant lot at site location, , , , 
64160,079-A0003,Marshall,ISP Chemicals (GAF Corp),37.04675,-88.36161111, , , , , , , , , ,"Hwy 95 Industrial Road, Calvert City, KY", , ,Pre-permit,Private,Private,57,79,Y, , ,Capped with clay and paved with asphalt. Used as truck parking lot., , , , 
0,080-A0001,Martin,Sweetwater Branch Dump,0,0, , , , , , ,S1E9,_, , , , , ,Goverment,Government,81,84,Y, , ,Owned and operated by Martin County Fiscal Court. Operational by 1981., , , , 
39192,080-00002,Martin,Martin County Fiscal Ct. (Martiki Coal),37.73972222,-82.47672222, ,Y, , , , ,S1E9,_, ,"CR 5, Inez, KY",Martin County LF, ,Blue Dot,Government,Leased,84,88,Y,985, ,Leased from Martiki Coal to Martin County Fiscal Court. Permit for closure activites present in ARM., , , , 
43538,080-00009,Martin,Ray Fields CDD less than 1 acre,37.82222222,-82.46027778, ,Y, , , , ,S1E9,_, ,"KY 40, Inez, KY",Ray Fields LF, ,Terminated,Private,Private,99,99,Y, , ,Revegetated. 99 letter states the site was capped and closed., , , , 
77895,080-00001,Martin,Inez City Site,37.84169444,-82.47447222, , , , , , ,S1E9,Site reports indicate waste was burned on numerous occasions., , ,Inez Historic City Dump, , ,Government,Leased,72,88,Y, , ,"Valley below saddle near top of ridge. Operated by Martin County Fiscal Court, owner of the property: Ben Fitch.", , , , 
43540,081-00003,Mason,City of Maysville,38.64166667,-83.78055556, , , , , , ,S1E6,_, , , , ,Terminated,Government,Government,72,81,Y, , ,Leased from Mason County to City of Maysville, , , , 
43567,081-00004,Mason,Dravo Lime Company,38.61686111,-83.66325, , , , , , ,S1E6,Correspondence indicates UST and waste burning occured on site., ,"9222 Springdale Road, Maysville, KY", , , ,Private,Private,76,0,Y, , ,"Covered with lime waste, not used since 1970s, don't know waste type.", , , , 
77897,081-00001,Mason,Maysville Site,38.63958333,-83.72619444, , , , , , ,S1E6,_, , ,Maysville Historic City Dump, , , , ,0,0,Y, , ,"Closed by DWM in 2000, site well maintained.", , , , 
77898,081-00002,Mason,Dover Dump,38.73055556,-83.85055556, , , , , , ,S1E6,_, , ,Dover Historic City Dump, , , ,Private,0,0,Y, , ,"Local info, nothing visible, exact location", , , , 
3004,081-00005,Mason,East Ky Power-Spurlock Station,38.69027778,-83.83833333, , , , , , , , , ,"KY 8, Maysville, KY", , ,Active, , ,0,0,Y, , , , , , , 
3013,081-00006,Mason,Mason County Fiscal Court,38.58694444,-83.71972222, , , , , , , , , , ,Maysville-Mason County Landfill, ,Active, , ,0,0,Y, , , , , , , 
3054,073-00013,McCracken,McCracken County Landfill,37.09030556,-88.66741667,56, ,KENVIRONS, , , ,30W,GW impacts, ,"3700 Coleman Road, Paducah, KY",McCracken County EOC, ,Blue Dot,Government,Leased,72,90,Y,15, ,"Initial owner Roy B. Gramse, operated by city of Paducah; next owned and operated by McCracken County",073-00011,073-00065, , 
51947,073-00008,McCracken,P. D. Q. landfill,37.02230556,-88.52680556,27, ,ATC, , , ,S1W2,During a site visit in 1979 waste labeled Norox MeKp Maximum 50% Methyl Ethyl Ketone Peroxide in plasticizer was discovered along with some white granular material.  Samples were taken of this material.  No lab data was in the site file., ,"US 62, Reidland, KY",PDQ IInc., ,DEP Other,Private,Private,70,76,Y,6, ,Used to be owned and operated by P.D.Q. Inc. Owner is now Ted Brian (TWB Enterprises)., , , , 
51871,073-00009,McCracken,Jim Boyd Landfill,37.09058611,-88.744925,14, ,ATC, , , ,S1W2,waste oil and sludge.  Current property owner also indicated the presence of unmarked drums he encountered during site clearing activities., ,"Wilimington Road, West Paducah, KY",McCracken County Landfill, ,No Permit,Private,Private,70,75,Y, , ,Owner Bill Boyd, , , , 
74335,073-00001,McCracken,Lydon Road dump,37.00311389,-88.5936,13, ,ATC, , , ,S1W2,residential type wastes.  Some drum fragments observed on surface and edges of former landfill., ,"Lyndon Road, Paducah, Ky",Eugene Tucker Sanitary Landfill, ,DEP Other,Government,Private,65,73,Y,4, ,Property owner was Eugene Tucker in 1972.  Site currently is a residence with a heavily wooded area behind the house.  Drum fragments located in the fill area with stressed vegetation surrounding, , , , 
51942,073-00002,McCracken,City of Paducah,37.0993,-88.6151,11, ,ATC, , , ,S1W2,Waste burned at the site. Some liquid industrial waste and possible heavy metals.  Possible mercury scare associated with this site in the 1960s., ,"8th St, Paducah, KY",Paducah City Dump - 8th St, ,DEP Other,Government,Government,55,72,Y,20, ,"A gated, locked road goes over the floodwall onto the former landfill.", , , , 
51967,073-00005,McCracken,"Johnny Griffith, Melber Dump",36.97,-88.72469722,6, ,ATC, , , ,S1W2,residential type wastes, ,"KY 339 Clinton Rd, Melber, KY",Melber Dump, ,No Permit,Private,Private,62,72,Y,1, ,Former gravel pit with residential waste. County payed 50$ per month to use private landowners land and provided equipment to move waste., , , , 
74336,073-00006,McCracken,City of Paducah - Tennessee Streeet and 14th Street Dumps ,37.07425278,-88.60628611,6, ,ATC, , , ,S1W2,"construction and demolition debris.  Site was permitted as ""industrial landfill"" so some hazardous wastes may be present.", ,"Western end of TN St. where it dead ends into the railyard, Paducah, KY",Paducah City Dump - Tennesee St, ,DEP Other,Government,Government,68,75,Y, , ,Unnamed drainage creek runs eastward through the site., , , , 
74337,073-00007,McCracken,City of Paducah - Murrell and Elizabeth Streets Dump ,37.06762083,-88.59697778,3,Y,ATC, , ,NFA,S1W2,residential type wastes and construction/demolition debris., , ,Paducah City Dump - Murrell Blvd, ,"No Permit 
No Permit",Government,Government,69,71,Y, , ,"Owned and operated by the city of Paducah, operation by 1969.", , , , 
51868,073-00003,McCracken,Merrill LaVo LF,37.02499444,-88.60836389,2,Y,ATC, , ,NFA,S1W2,field inspection report of liquid industrial type waste containers at landfill., ,"Jct of Pool Rd & Rosewood Dr, Paducah, KY", , ,DEP Other,Private,Private,67,72,Y,6, ,Part of the dump was removed by the construction of the I-24 overpass. Small amount of waste still exists on each side of I-24., , , , 
51973,073-00004,McCracken,Noel McElya & Elmer Lawrence,37.13388278,-88.74643056, ,Y,AECOM INC.,Y,Y,CONSTR,S1W2,"residential type wastes and construction/demolition debris.     some metals, PNAs and PCBs in groundwater.  Metals may be background.", ,"Metropolis Ferry Landing Road, Chiles, KY",Metroplois Ferry Road Dump,Chiles Landfill,No Permit,Private,Private,65,72,Y,2, ,"Owner of the property Mr. Noel McElya. Also Superfund site KYD 982-118-903, notcom 17427.", , ,Noel McElya & Elmar Lauman Landfill, 
51944,073-00012,McCracken,Paducah City Landfill - Lebanon Church Road,36.9851,-88.663, , , , , , ,Referred by SF, , , , , ,No Permit, , ,0,0,Y, , ,"Planned landfill never constructed, no wastes placed.", , , , 
39243,073-00010,McCracken,Jim Smith Contracting Landfill,0,0, , , , , , , , , , , , , , , ,0,0,Y, , ,1972 letter in file says never opened, , , , 
3073,073-00041,McCracken,TVA Shawnee Fossil Plant,37.15053,-88.77403, , , , , , , , , ,"7900 Metropolis Lake Road, West Paducah, KY",TVA (Emergency Storage Permit),TVA - Environmental Affairs,Active,Government,Government,57,0,Y, , , , , , , 
0,073-A0001,McCracken,Executive Inn Dumpsite,37.093311,-88.601123, , , , , , , , , , , , ,No Record, , ,0,0,Y, , ,"Identified as possible dumpsite during conversation with county road department employees. Visited site, no visible signs of landfill or dumping.", , , , 
39279,074-00008,McCreary,Kentucky & Tennessee Railway,36.6943,-84.4785, , ,TT, , , ,S1C6,_, , ,Domermuth LF, , ,Private,Private,0,95,Y, , , , , , , 
43633,074-00006,McCreary,McCreary County Fiscal Court,36.7083,-84.4707, , ,TT, , , ,S1C6,_, ,"Sanitation Drive, Stearns, KY",,, ,Government,Government,76,79,Y, , , , , , , 
76658,074-00012,McCreary,Tunnel Ridge Road - McCreary Co WDD,36.6911,-84.50377778,29,Y,TT, , ,NFA,S1C6,_, , ,Tunnel Ridge Dump, ,No Record,Not Known, ,0,0,Y, , ,"Active illegal dump over 100' cliff, access hazardous. Former city dump.",074-00000R, , , 
77836,074-00001,McCreary,McCreary County Garbage Disp Dist,36.69694444,-84.44991667, , ,TT, , , ,S1C6,_, , ,McCreary County Dump, , , , ,0,0,Y,3.371, ,"May not have been built, 1970 drawing.", , , , 
77838,074-00002,McCreary,Stearns City Dump ,36.70586111,-84.47216667, , ,TT, , , ,S1C6,_, ,"Robert Neal Road, Stearns, KY",Stearns Historic City Dump, , ,Government,Government,70,75,Y,3.274, ,"Owned and operated by McCreary Co. garbage disposal district. Location info from 1976 TVA design for 74.06, not visited.", , , , 
77839,074-00003,McCreary,Greenwood City Dump ,36.84777778,-84.485, , ,TT, , , ,S1C6,_, ,"US 27, Whitley City, KY",Greenwood Historic City Dump, ,No Record, , ,62,75,Y,1.6, ,"Site cleaned up, no visible waste remains.", , , , 
77840,074-00004,McCreary,Eagle City Dump,36.842,-84.38313889, , ,TT, , , ,S1C6,_, ,"KY 90, Whitley City, KY", , , , , ,0,0,Y, , ,"1970s, open dump, noted in county general file.", , , , 
77841,074-00005,McCreary,Mountain View Historic City Dump,36.7065,-84.64394444, , ,TT, , , ,S1C6,_, , , , , , , ,0,0,Y, , ,"1970's, open dump, noted in county general file", , , , 
39299,075-00009,McLean,McLean County Fiscal Court,0,0, , , , , , ,S1C2,_, ,"KY 136, Calhoun, KY",McLean County Landfill, ,Blue Dot,Government,Leased,0,0,Y, , ,Area 3 had a leachate tank that could not be located. A inert facility which was permitted as a residential landfill., , , , 
77846,075-00001,McLean,Calhoun City Dump ,37.5773,-87.2491, , , , , , ,S1C2,_, , ,Calhoun Historic City Dump, , ,Government,Leased,61,72,Y, , ,Leased by Joe Dent to City of Calhoun. Operational by 1961. Not found at coordinates., , , , 
77847,075-00002,McLean,Island City Dump ,37.4525,-87.16041667, , , , , , ,S1C2,_, , , , , ,Government,Leased,70,86,Y, , ,Leased by Brown-Badgett Coal Co. to McLean County. Operational by 1970; still operational in 1986. Entrance. acid mine drainage., , , , 
77848,075-00003,McLean,Livermore City Dump ,37.49894444,-87.1342, , , , , , ,S1C2,_, ,"0.3 mile up old Sand Hill Road from highschool on 136, head hollow.", , , ,Government,Private,61,0,Y, , ,Owned by City of Livermorel operated by Gilmore Howard., , , , 
