1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FEDERAL FACILITY,19. INDUSTRY SECTOR CODE,20. INDUSTRY SECTOR,21. PRIMARY SIC,22. SIC 2,23. SIC 3,24. SIC 4,25. SIC 5,26. SIC 6,27. PRIMARY NAICS,28. NAICS 2,29. NAICS 3,30. NAICS 4,31. NAICS 5,32. NAICS 6,33. DOC_CTRL_NUM,34. CHEMICAL,35. ELEMENTAL METAL INCLUDED,36. TRI CHEMICAL/COMPOUND ID,37. CAS#,38. SRS ID,39. CLEAN AIR ACT CHEMICAL,40. CLASSIFICATION,41. METAL,42. METAL CATEGORY,43. CARCINOGEN,44. PFAS,45. FORM TYPE,46. UNIT OF MEASURE,47. 5.1 - FUGITIVE AIR,48. 5.2 - STACK AIR,49. 5.3 - WATER,50. 5.4 - UNDERGROUND,51. 5.4.1 - UNDERGROUND CL I,52. 5.4.2 - UNDERGROUND C II-V,53. 5.5.1 - LANDFILLS,54. 5.5.1A - RCRA C LANDFILL,55. 5.5.1B - OTHER LANDFILLS,56. 5.5.2 - LAND TREATMENT,57. 5.5.3 - SURFACE IMPNDMNT,58. 5.5.3A - RCRA SURFACE IM,59. 5.5.3B - OTHER SURFACE I,60. 5.5.4 - OTHER DISPOSAL,61. ON-SITE RELEASE TOTAL,62. 6.1 - POTW - TRNS RLSE,63. 6.1 - POTW - TRNS TRT,64. POTW - TOTAL TRANSFERS,65. 6.2 - M10,66. 6.2 - M41,67. 6.2 - M62,68. 6.2 - M40 METAL,69. 6.2 - M61 METAL,70. 6.2 - M71,71. 6.2 - M81,72. 6.2 - M82,73. 6.2 - M72,74. 6.2 - M63,75. 6.2 - M66,76. 6.2 - M67,77. 6.2 - M64,78. 6.2 - M65,79. 6.2 - M73,80. 6.2 - M79,81. 6.2 - M90,82. 6.2 - M94,83. 6.2 - M99,84. OFF-SITE RELEASE TOTAL,85. 6.2 - M20,86. 6.2 - M24,87. 6.2 - M26,88. 6.2 - M28,89 6.2 - M93,90. OFF-SITE RECYCLED TOTAL,91. 6.2 - M56,92. 6.2 - M92,93. OFF-SITE ENERGY RECOVERY T,94. 6.2 - M40 NON-METAL,95. 6.2 - M50,96. 6.2 - M54,97. 6.2 - M61 NON-METAL,98. 6.2 - M69,99. 6.2 - M95,100. OFF-SITE TREATED TOTAL,101. 6.2 - UNCLASSIFIED,102. 6.2 - TOTAL TRANSFER,103. TOTAL RELEASES,104. 8.1 - RELEASES,105. 8.1A - ON-SITE CONTAINED,106. 8.1B - ON-SITE OTHER ,107. 8.1C - OFF-SITE CONTAIN,108. 8.1D - OFF-SITE OTHER R,109. 8.2 - ENERGY RECOVER ON,110. 8.3 - ENERGY RECOVER OF,111. 8.4 - RECYCLING ON SITE,112. 8.5 - RECYCLING OFF SIT,113. 8.6 - TREATMENT ON SITE,114. 8.7 - TREATMENT OFF SITE,115. PRODUCTION WSTE (8.1-8.7),116. 8.8 - ONE-TIME RELEASE,117. PROD_RATIO_OR_ ACTIVITY,118. 8.9 - PRODUCTION RATIO
2019,41045KNTCKUS42P,1.10001E+11,KENTUCKY UTILITIES CO GHENT STATION,9485 US HWY 42E,GHENT,CARROLL,KY,41045,,,38.7497,-85.035,NAD83,PPL CORP,621101484,PPL CORP,NO,2211,Electric Utilities,,,,,,,221112,,,,,,1.31922E+12,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,1,NO,NO,R,Pounds,0.9,236.9,5,0,0,0,0,0,81283.7,0,0,0,0,0,81526.5,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,81526.8,0,81283.7,242.8,0,0.3,0,0,0,0,0,0,81526.8,,PRODUCTION,1
2019,42240MFNCH6805J,1.10002E+11,AMFINE CHEMICAL CORP,6805 JOHN RIVERS RD,HOPKINSVILLE,CHRISTIAN,KY,42240,,,36.790449,-87.378331,NAD83,NA,,AMFINE CHEMICAL CORP,NO,325,Chemicals,,,,,,,325199,,,,,,1.31922E+12,Barium compounds (except for barium sulfate (CAS No. 7727-43-7)),NO,N040,N040,649426,NO,TRI,NO,3,NO,NO,R,Pounds,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200,0,0,0,0,0,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200,2200.35,0,0,0.35,2200,0,0,0,0,0,0,0,2200.35,,PRODUCTION,2.3
2019,40324TYTMT1001C,1.1E+11,TOYOTA MOTOR MANUFACTURING KENTUCKY INC,1001 CHERRY BLOSSOM WAY,GEORGETOWN,SCOTT,KY,40324,,,38.26035,-84.534367,NAD83,TOYOTA MOTOR ENGINEERING & MANUFACTURING N.A. INC,961659588,TOYOTA MOTOR ENGINEERING & MANUFACTURING NORTH AMERICA INC,NO,336,Transportation Equipment,,,,,,,336111,336350,,,,,1.31922E+12,Copper,NO,7440508,7440-50-8,150086,NO,TRI,YES,1,NO,NO,R,Pounds,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0.35,17.3,0,17.3,0,0,0,0,0,0,0,0,0,0,0,0,351,88.1,0,0,0,0,0,456.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456.4,456.75,0,0,0.35,456.4,0,0,0,0,0,0,0,456.75,,PRODUCTION,1.22
2019,40258NTRPL7501D,1.1E+11,ZSCHIMMER & SCHWARZ INTERPOLYMER,7501 DISTRIBUTION DR,LOUISVILLE,JEFFERSON,KY,40258,,,38.15087,-85.89474,NAD83,ZSCHIMMER & SCHWARZ INC,72057511,ZSCHIMMER & SCHWARZ INC,NO,325,Chemicals,,,,,,,325211,,,,,,1.31922E+12,Styrene,NO,100425,100-42-5,19414,YES,TRI,NO,0,YES,NO,R,Pounds,2,1.1,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,45,0,45,3.1,0,0,3.1,0,0,0,0,0,0,82.5,45,130.6,,PRODUCTION,0.95
2019,40358MCRTHSOURS,1.1E+11,OLYMPIA LUMBER & POST INC,539 SOUR SPRINGS RD,OLYMPIA,BATH,KY,40358,,,38.025278,-83.705556,NAD83,NA,,NA,NO,321,Wood Products,,,,,,,321114,,,,,,1.31922E+12,Arsenic compounds,NO,N020,N020,649418,YES,TRI,YES,1,NO,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2019,40211LSVLL4401B,1.1E+11,CHEVRON LOUISVILLE TERMINAL/LUBRICANTS BLEND PLANT,4401 BELLS LN,LOUISVILLE,JEFFERSON,KY,40211,,,38.227794,-85.83723,NAD83,CHEVRON CORP,1382555,CHEVRON CORP,NO,324,Petroleum,,,,,,,324191,,,,,,1.31922E+12,Zinc compounds,NO,N982,N982,649699,NO,TRI,YES,1,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,505,500,0,0,0,0,500,0,0,0,5,0,0,505,,PRODUCTION,0.88
2019,4241WJLKCR88SAN,1.10037E+11,JLOK CORP,880 SANDCUT ROAD,EARLINGTON,HOPKINS,KY,42410,,,37.27715,-87.487822,NAD83,NA,,JLOK CORP,NO,325,Chemicals,,,,,,,325991,,,,,,1.31922E+12,Styrene,NO,100425,100-42-5,19414,YES,TRI,NO,0,YES,NO,R,Pounds,2057,5996,0,0,0,0,0,0,0,0,0,0,0,0,8053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49121,0,0,0,0,0,0,49121,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,250,0,49371,57174,0,0,8053,49121,0,0,0,763,0,0,250,58187,,PRODUCTION,0.94
2019,40213PTMTV4415E,1.10001E+11,FAURECIA EXHAUST SYSTEMS INC LOUISVILLE PLANT,4415 E INDIAN TRAIL,LOUISVILLE,JEFFERSON,KY,40213,,,38.177199,-85.67876,NAD83,FAURECIA USA HOLDINGS INC,NA,FAURECIA USA HOLDINGS INC,NO,336,Transportation Equipment,,,,,,,336390,,,,,,1.31922E+12,Chromium,NO,7440473,7440-47-3,150060,YES,TRI,YES,1,NO,NO,R,Pounds,7.08,0.35,0,0,0,0,0,0,0,0,0,0,0,0,7.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,0,0,0,650,0,0,0,0,0,0,0,0,0,0,0,650,7.43,0,0,7.43,0,0,0,0,0,650,0,0,657.43,,PRODUCTION,0.85
2019,42002MDWST725NF,1.10003E+11,JSC TERMINAL LLC (DBA MIDWEST TERMINAL),725 N 5TH ST,PADUCAH,MCCRACKEN,KY,42001,,,37.09278,-88.60444,NAD83,NA,,NA,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1.31922E+12,Cumene,NO,98828,98-82-8,18309,YES,TRI,NO,0,YES,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2019,40211ZNCHM4100B,1.10042E+11,ZEON CHEMICALS LP,4100 BELLS LN,LOUISVILLE,JEFFERSON,KY,40211,,,38.221946,-85.827115,NAD83,ZEON CHEMICALS LP,605443340,ZEON CHEMICALS LP,NO,325,Chemicals,,,,,,,325212,,,,,,1.31922E+12,Styrene,NO,100425,100-42-5,19414,YES,TRI,NO,0,YES,NO,R,Pounds,15,171,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,0,0,0,0,0,0,395,0,0,0,0,0,0,0,0,0,0,0,0,5,610,0,615,0,1010,581,0,0,186,395,0,0,0,0,0,0,615,1196,,PRODUCTION,0.62
2019,40065BKRRT100IS,1.1E+11,BEKAERT CORP,2000 ISAAC SHELBY DR,SHELBYVILLE,SHELBY,KY,40065,,,38.208309,-85.279446,NAD83,BEKAERT CORP,51525129,BEKAERT CORP,NO,331,Primary Metals,,,,,,,331222,332813,332811,,,,1.31922E+12,Zinc compounds,NO,N982,N982,649699,NO,TRI,YES,1,NO,NO,R,Pounds,203,17.7,30,0,0,0,0,0,0,0,0,0,0,1,251.7,18,0,18,0,0,3.85,0,0,0,0,0,0,0,0,0,4207.15,0,0,0,0,0,0,4229,0,182537,0,0,0,182537,0,0,0,0,0,0,0,0,0,0,0,186766,4480.7,0,0,251.7,4207.15,21.85,0,0,0,182537,0,0,187017.7,,PRODUCTION,0.82
2019,40509LNKBL3001T,1.10001E+11,LINK-BELT CRANES LP LLLP A DELAWARE LTD LIABILITY L,2651 PALUMBO DR,LEXINGTON,FAYETTE,KY,40509,,,38.01214,-84.43791,NAD83,NA,,NA,NO,333,Machinery,,,,,,,333120,,,,,,1.31922E+12,Nickel,NO,7440020,7440-02-0,149674,YES,TRI,YES,1,YES,NO,R,Pounds,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.6,0,0.6,0,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,0,0,0,0,37004,37004,0,0,0,0,0,0,0,0,0,0,0,37009.3,9.3,0,0,4,0.2,5,0,0,0,37000,0,0,37009.2,,PRODUCTION,0.95
2019,42101PNSTN6944L,1.10025E+11,PAN OSTON CO,6944 LOUISVILLE RD,BOWLING GREEN,WARREN,KY,42101,,,37.03666,-86.33781,NAD83,NA,,NA,NO,337,Furniture,,,,,,,337127,337215,,,,,1.31922E+12,Manganese,NO,7439965,7439-96-5,149625,YES,TRI,YES,1,NO,NO,R,Pounds,250,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24862,0,0,24862,0,0,0,0,0,0,0,0,0,0,0,24862,250,0,0,250,0,0,0,0,0,24900,0,0,25150,,PRODUCTION,1
2019,41008MTCHM2316H,1.1E+11,PMC ORGANOMETALLIX INC,2316 HIGHLAND AVE,CARROLLTON,CARROLL,KY,41008,,,38.685954,-85.146363,NAD83,PMC GROUP INC,968126888,PMC GROUP INC,NO,325,Chemicals,,,,,,,325180,325998,325199,325320,,,1.31922E+12,Lead,NO,7439921,7439-92-1,149583,YES,PBT,YES,1,YES,NO,R,Pounds,0,0,243,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.85,0,0,0,78.85,0,0,0,0,0,0,0,0,0,0,0,78.85,243,0,0,243,0,0,0,0,0,78.85,0,0,321.85,,PRODUCTION,0.99
2019,40225GPPLNAPPLI,1.10042E+11,GE APPLIANCES A HAIER CO - APPLIANCE PARK,4000 BUECHEL BANK RD,LOUISVILLE,JEFFERSON,KY,40225,,,38.17804,-85.65013,NAD83,HAIER US APPLIANCE SOLUTIONS INC,80280960,HAIER US APPLIANCE SOLUTIONS INC,NO,335,Electrical Equipment,,,,,,,335220,,,,,,1.31922E+12,Diisocyanates,NO,N120,N120,649715,YES,TRI,NO,0,NO,NO,R,Pounds,5,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3900,0,0,0,0,3900,0,3900,10,0,0,10,0,0,0,0,0,0,0,3900,3910,,PRODUCTION,0.91
2019,41008MTCHM2316H,1.1E+11,PMC ORGANOMETALLIX INC,2316 HIGHLAND AVE,CARROLLTON,CARROLL,KY,41008,,,38.685954,-85.146363,NAD83,PMC GROUP INC,968126888,PMC GROUP INC,NO,325,Chemicals,,,,,,,325180,325998,325199,325320,,,1.31922E+12,Methanol,NO,67561,67-56-1,4283,YES,TRI,NO,0,NO,NO,R,Pounds,2536,4,0,0,0,0,0,0,0,0,0,0,0,0,2540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,0,452,0,0,0,0,0,0,0,0,452,2540,0,0,2540,0,0,28672,452,0,0,129,0,31793,,PRODUCTION,0.18
2019,42420PBSCH1405H,1.10057E+11,BRENNTAG MID-SOUTH INC,1405 HWY 136 W,HENDERSON,HENDERSON,KY,42420,,,37.810556,-87.654833,NAD83,BRENNTAG N.A. INC,NA,BRENNTAG NORTH AMERICA INC,NO,4246,Chemical Wholesalers,,,,,,,424690,,,,,,1.31922E+12,Certain glycol ethers,NO,N230,N230,649541,YES,TRI,NO,0,NO,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2019,40213NTDCT4900C,1.1E+11,CLARIANT CORP CRITTENDEN DRIVE FACILITY,4900 CRITTENDEN DR,LOUISVILLE,JEFFERSON,KY,40209,,,38.17448,-85.74961,NAD83,CLARIANT CORP,108706425,CLARIANT CORP,NO,325,Chemicals,,,,,,,325180,,,,,,1.31922E+12,Copper compounds,NO,N100,N100,649491,NO,TRI,YES,1,NO,NO,R,Pounds,0,30.44,0,0,0,0,0,0,0,0,0,0,0,5,35.44,34.35,0,34.35,0,0,0,0,0,0,0,0,0,0,0,0,2203,0,0,0,0,0,0,2237.35,0,3312,0,0,0,3312,0,0,0,0,0,0,0,0,0,0,0,5549.35,2272.79,0,0,35.44,2209.6,27.75,0,0,0,3312,0,0,5584.79,,PRODUCTION,1
2019,40475MKRNN1MIKR,1.10001E+11,MIKRON INDUSTRIES INC,100 MIKRON WAY,RICHMOND,MADISON,KY,40475,,,37.70363,-84.27081,NAD83,QUANEX BUILDING PRODUCTS CORP,5357249,QUANEX BUILDING PRODUCTS CORP,NO,326,Plastics and Rubber,,,,,,,326199,,,,,,1.31922E+12,Antimony compounds,NO,N010,N010,649921,YES,TRI,YES,1,NO,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2019,42086STVSH7900M,1.1E+11,US TVA SHAWNEE FOSSIL PLANT,7900 METROPOLIS LAKE RD,WEST PADUCAH,MCCRACKEN,KY,42086,,,37.151972,-88.777324,NAD83,US TENNESSEE VALLEY AUTHORITY,NA,US TENNESSEE VALLEY AUTHORITY,YES,2211,Electric Utilities,,,,,,,221112,,,,,,1.31922E+12,Ammonia,NO,7664417,7664-41-7,152389,NO,TRI,NO,0,NO,NO,R,Pounds,25000,6000,120,0,0,0,0,0,0,0,0,0,0,0,31120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31120,0,0,31000,0,0,0,0,0,0,3500,0,34500,,PRODUCTION,0.96
2019,40361MLLNCHIGHW,1.10057E+11,AVANTOR PERFORMANCE MATERIALS,7001 MARTIN LUTHER KING BLVD,PARIS,BOURBON,KY,40361,,,38.229722,-84.2525,NAD83,AVANTOR PERFORMANCE MATERIALS INC,263905417,AVANTOR PERFORMANCE MATERIALS INC,NO,325,Chemicals,,,,,,,325199,,,,,,1.31922E+12,Dichloromethane,NO,75092,75-09-2,5306,YES,TRI,NO,0,YES,NO,R,Pounds,9,163,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26649,0,26649,0,0,0,0,0,0,0,0,26649,172,0,0,172,0,0,0,26649,0,0,0,0,26821,,PRODUCTION,0.8
2019,41006DRVLMRTE1B,1.1E+11,CARMEUSE LIME & STONE BLACK RIVER FACILITY,9043 HWY 154,BUTLER,PENDLETON,KY,41006,,,38.832222,-84.243611,NAD83,CARMEUSE LIME & STONE INC,21073510,CARMEUSE LIME INC,NO,327,Nonmetallic Mineral Product,,,,,,,327410,,,,,,1.31922E+12,Dioxin and dioxin-like compounds,NO,N150,N150,755371,YES,Dioxin,NO,0,YES,NO,R,Grams,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0.86,0,0,0,0,0,0,0,0,0.86,,PRODUCTION,0.72
2019,42029CYMTC2468I,1.10008E+11,CYMETECH CORP,2468 INDUSTRIAL PKWY,CALVERT CITY,MARSHALL,KY,42029,,,37.046288,-88.325437,NAD83,SOJITZ CORP OF AMERICA,6988448,SOJITZ CORP OF AMERICA,NO,325,Chemicals,,,,,,,325199,,,,,,1.31922E+12,Ethylbenzene,NO,100414,100-41-4,19406,YES,TRI,NO,0,YES,NO,R,Pounds,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,69,0,23,0,0,0,0,23,0,92,0.2,0,0,0.2,0,0,0,69,0,0,0,23,92.2,,PRODUCTION,0.71
2019,40216SPRRS4211B,1.1E+11,SUPERIOR INDUSTRIAL SOLUTIONS INC,4211 BRAMERS LN,LOUISVILLE,JEFFERSON,KY,40216,,,38.201389,-85.861944,NAD83,SUPERIOR INDUSTRIAL SOLUTIONS INC.,39994975,SUPERIOR INDUSTRIAL SOLUTIONS INC,NO,4246,Chemical Wholesalers,,,,,,,424690,,,,,,1.31922E+12,Methyl isobutyl ketone,NO,108101,108-10-1,24851,YES,TRI,NO,0,YES,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2019,4213WFRTZW1FRIT,1.1007E+11,FRITZ WINTER,1 FRITZ WINTER DR,FRANKLIN,SIMPSON,KY,42134,,,36.796305,-86.555775,NAD83,NA,,NA,NO,331,Primary Metals,,,,,,,331511,,,,,,1.31922E+12,Copper,NO,7440508,7440-50-8,150086,NO,TRI,YES,1,NO,NO,R,Pounds,0,73,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58078,0,0,0,58078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58078,58151,0,0,73,0,58078,0,0,0,0,0,0,58151,,PRODUCTION,1.28
2019,40213FRDMTFERNV,1.10001E+11,FORD LOUISVILLE ASSEMBLY,2000 FERN VALLEY RD,LOUISVILLE,JEFFERSON,KY,40213,,,38.1547,-85.7255,NAD83,FORD MOTOR CO,1344746,FORD MOTOR CO,NO,336,Transportation Equipment,,,,,,,336112,,,,,,1.31922E+12,Certain glycol ethers,NO,N230,N230,649541,YES,TRI,NO,0,NO,NO,R,Pounds,170,30000,0,0,0,0,0,0,0,0,0,0,0,0,30170,88,1012,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,111,0,0,23,0,0,23,80,0,80,0,0,0,0,0,0,1012,0,1226,30281,0,0,30000,0,110,0,80,0,23,16000,1000,47213,,PRODUCTION,0.81
2019,42452KBLLYMCDON,1.10057E+11,AMG ALUMINUM NA LLC,3293 MCDONALD RD,ROBARDS,HENDERSON,KY,42452,,,37.651111,-87.533333,NAD83,NA,,AMG ADVANCED METALLURGICAL GROUP N V,NO,331,Primary Metals,,,,,,,331524,,,,,,1.31922E+12,Copper,NO,7440508,7440-50-8,150086,NO,TRI,YES,1,NO,NO,R,Pounds,38.9,192.6,0,0,0,0,0,0,0,0,0,0,0,0,231.5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.6,0,0,0,197.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.6,429.1,0,0,231.5,0,197.6,0,0,0,0,0,0,429.1,,ACTIVITY,1.03
2019,4250WTYTTS1PINA,1.10045E+11,TOYOTETSU AMERICA INC,100 PIN OAK DR,SOMERSET,PULASKI,KY,42503,,,37.174663,-84.483665,NAD83,NA,,TOYOTETSU NORTH AMERICA,NO,336,Transportation Equipment,,,,,,,336370,,,,,,1.31922E+12,Chromium,NO,7440473,7440-47-3,150060,YES,TRI,YES,1,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1760,1760,0,0,0,0,0,0,0,0,0,0,0,1760,0,0,0,0,0,0,0,0,0,1780,0,0,1780,,PRODUCTION,1.02
2019,40216BRDNN6200C,1.1E+11,HEXION VAD LLC,6200 CAMPGROUND RD,LOUISVILLE,JEFFERSON,KY,40216,,,38.195278,-85.872222,NAD83,HEXION VAD LLC,118106338,HEXION HOLDINGS CORP,NO,325,Chemicals,,,,,,,325211,325199,,,,,1.31922E+12,"1,2,4-Trimethylbenzene",NO,95636,95-63-6,16261,NO,TRI,NO,0,NO,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2019,41045KNTCKUS42P,1.10001E+11,KENTUCKY UTILITIES CO GHENT STATION,9485 US HWY 42E,GHENT,CARROLL,KY,41045,,,38.7497,-85.035,NAD83,PPL CORP,621101484,PPL CORP,NO,2211,Electric Utilities,,,,,,,221112,,,,,,1.31922E+12,Mercury compounds,NO,N458,N458,650028,YES,PBT,YES,1,NO,NO,R,Pounds,0,43.8,4.9,0,0,0,0,0,707.9,0,0,0,0,0,756.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756.6,0,707.9,48.7,0,0,0,0,0,0,0,0,756.6,,PRODUCTION,1
2019,42301DNCRP4010A,1.10008E+11,METALSA STRUCTURAL PRODUCTS INC,4010 AIRPARK DR,OWENSBORO,DAVIESS,KY,42301,,,37.73005,-87.1593,NAD83,METALSA STRUCTURAL PRODUCTS INC.,980643737,METALSA,NO,336,Transportation Equipment,,,,,,,336111,,,,,,1.31922E+12,Manganese,NO,7439965,7439-96-5,149625,YES,TRI,YES,1,NO,NO,R,Pounds,0,583,0,0,0,0,0,0,0,0,0,0,0,0,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583,0,0,583,0,0,0,0,0,0,0,0,583,,,
2019,40210TRSTT1133O,1.1E+11,TRI-STATE PLATING INC,1125 S 12TH ST,LOUISVILLE,JEFFERSON,KY,40210,,,38.2379,-85.77332,NAD83,NA,,NA,NO,332,Fabricated Metals,,,,,,,332813,332812,,,,,1.31922E+12,Lead,NO,7439921,7439-92-1,149583,YES,PBT,YES,1,YES,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268,0,0.268,0,0,0,0,0,0,0,0,0,0,0,0,1.15,0,0,0,0,0,0,1.418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.418,1.418,0,0,0,1.15,0.268,0,0,0,0,0,0,1.418,,ACTIVITY,1
2019,4107WNDRWS1ANDR,1.1007E+11,ANDREWS LASER WORKS,100 ANDREWS WAY,WILDER,CAMPBELL,KY,41071,,,39.05274,-84.49133,NAD83,BERKSHIRE HATHAWAY INC,1024314,BERKSHIRE HATHAWAY INC,NO,336,Transportation Equipment,,,,,,,336412,,,,,,1.31922E+12,Nickel,NO,7440020,7440-02-0,149674,YES,TRI,YES,1,YES,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,26,0,0,26,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,142,0,65407,0,0,2851,68258,0,0,0,0,0,0,0,0,0,0,0,68400,142,0,0,0,100,42,0,0,0,68258,0,0,68400,,PRODUCTION,1.09
